,Name,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
351,Luka Garza,DET,23,32,3,29,12.2,5.8,2.1,4.6,44.9,0.5,1.5,32.7,1.2,1.9,62.3,1.8,1.3,3.1,0.6,0.6,0.3,0.2,1.7,11.3,2,0,-2
352,Xavier Moon,LAC,27,10,7,3,13.7,5.8,2.5,5.1,49,0.5,1.4,35.7,0.3,0.5,60,0.2,1.2,1.4,2.4,0.6,0.7,0.3,0.9,13.5,0,0,0.2
353,Cassius Stanley,DET,22,9,3,6,17.2,5.8,2.1,5.1,41.3,0.4,1.9,23.5,1.1,1.1,100,0.6,1.6,2.1,0.4,0.7,0.6,0.2,1.9,10.6,0,0,-1.7
354,Joshua Primo,SAS,19,50,22,28,19.3,5.8,2,5.4,37.4,0.8,2.7,30.7,0.9,1.2,74.6,0.6,1.6,2.3,1.6,1.1,0.4,0.5,1.6,12.3,0,0,-1.6
355,Eric Paschall,UTA,25,58,36,22,12.7,5.8,2,4.1,48.5,0.7,1.9,37,1.1,1.5,76.7,0.5,1.3,1.8,0.6,0.5,0.2,0.1,0.9,9.1,0,0,-0.5
356,Carsen Edwards,DET,24,4,1,3,19.8,5.8,2.3,7.5,30,1,4,25,0.3,0.3,100,0.5,1,1.5,3.5,1.3,0.5,0,1,13.1,0,0,-3
357,Matisse Thybulle,PHI,25,66,43,23,25.5,5.7,2.3,4.5,50,0.7,2.2,31.3,0.5,0.7,79.1,0.6,1.7,2.3,1.1,0.6,1.7,1.1,2.4,18.1,0,0,1.3
358,Justise Winslow,POR,26,48,24,24,16.1,5.7,2.3,5.4,42.8,0.3,1.4,22.7,0.8,1.4,59.1,1,3.2,4.2,1.8,1,0.7,0.5,1.4,16.1,2,0,0.6
359,Kelan Martin,BOS,26,30,14,16,15,5.7,2.3,5.7,40.9,0.7,2.5,29.3,0.3,0.4,69.2,0.6,1.3,1.8,0.7,0.5,0.4,0.3,1.2,10.7,0,0,-1.8
360,Naji Marshall,NOP,24,55,23,32,13.4,5.7,2,4.9,40.5,0.4,1.9,20,1.3,1.7,79.6,0.7,1.9,2.6,1.1,0.8,0.6,0.1,1.3,11.9,1,0,-0.9
361,Keita Bates-Diop,SAS,26,59,23,36,16.2,5.7,2.3,4.5,51.7,0.3,0.9,30.9,0.8,1,75.4,1.1,2.9,3.9,0.7,0.8,0.5,0.2,1,12.7,1,0,0.1
362,Keifer Sykes,IND,28,32,6,26,17.7,5.6,2.2,5.9,36.3,0.8,2.8,30,0.5,0.5,88.2,0.3,1.2,1.4,1.9,1,0.4,0.1,1.6,10.7,0,0,-2.2
363,Saben Lee,DET,23,37,8,29,16.3,5.6,1.9,4.8,39,0.4,1.6,23.3,1.5,1.9,78.9,0.5,1.9,2.4,2.9,1,1,0.3,1.2,15.7,1,0,-2.2
364,Derrick Jones Jr.,CHI,25,51,28,23,17.6,5.6,2.1,3.8,53.8,0.4,1.2,32.8,1.1,1.4,80,1.2,2.1,3.3,0.6,0.6,0.5,0.6,2.1,13.3,0,0,0.8
365,Dennis Smith Jr.,POR,24,37,15,22,17.3,5.6,2.1,5.1,41.8,0.2,0.7,22.2,1.1,1.7,65.6,0.5,1.8,2.4,3.6,1.4,1.2,0.3,1.4,17,0,0,-3.7
366,Davis Bertans,DAL,29,56,32,24,14.4,5.6,1.8,4.9,36,1.4,4.1,33.5,0.6,0.7,90,0.2,1.9,2.1,0.6,0.3,0.3,0.2,1.5,10.1,0,0,0.5
367,James Johnson,BKN,35,62,30,32,19.2,5.5,2.3,5,46.9,0.4,1.4,27.1,0.5,0.9,52.7,0.8,2.6,3.5,2.1,0.8,0.5,0.5,2.6,15.1,1,0,-1
368,Greg Monroe,MIN,32,14,7,7,13.9,5.4,2.3,4.1,56.1,0,0,0,0.9,1.6,52.2,2.1,2.4,4.6,1.6,0.9,0.6,0.7,1.7,16.3,0,0,0.4
369,Wenyen Gabriel,LAL,25,26,8,18,13.8,5.4,2.1,4.2,49.1,0.3,1.1,28.6,1,1.6,59.5,1.5,2.2,3.7,0.5,0.6,0.2,0.4,2.6,11.9,1,0,1.7
370,PJ Dozier,DEN,25,18,9,9,18.9,5.4,2,5.5,36.4,0.8,2.7,31.3,0.6,0.7,76.9,0.8,2.7,3.5,1.6,0.7,0.6,0.3,1.8,14.1,0,0,-5
371,Trey Murphy III,NOP,22,62,31,31,13.9,5.4,1.8,4.5,39.4,1.1,3,38.2,0.7,0.8,88.2,0.8,1.6,2.4,0.6,0.3,0.4,0.1,1,10.3,0,0,0
372,Rodney McGruder,DET,30,51,13,38,14.8,5.4,1.9,4.4,43.6,1.1,2.9,39.7,0.4,0.5,73.1,0.6,1.6,2.2,0.9,0.5,0.4,0.1,1.1,10.6,0,0,-1.1
373,D.J. Augustin,LAL,34,55,15,40,16.1,5.3,1.7,4,42.3,1.2,3,41.5,0.7,0.8,88.4,0.2,1,1.2,1.9,1,0.3,0,0.7,9.7,0,0,-3.2
374,Omer Yurtseven,MIA,24,56,39,17,12.6,5.3,2.3,4.4,52.6,0,0.2,9.1,0.7,1.1,62.3,1.5,3.7,5.3,0.9,0.7,0.3,0.4,1.5,14.2,8,0,1.1
375,Armoni Brooks,TOR,24,54,20,34,15.6,5.3,1.8,5.4,33.9,1.4,4.6,29.7,0.3,0.4,85.7,0.4,1.5,1.9,1.1,0.5,0.5,0.2,1.4,11,0,0,-1.5
376,Derrick Favors,OKC,30,39,15,24,16.7,5.3,2.4,4.7,51.6,0.1,0.4,12.5,0.4,0.6,64,1.5,3.2,4.7,0.6,0.2,0.4,0.3,1.6,13.9,1,0,-3.7
377,Dean Wade,CLE,25,51,27,24,19.2,5.3,1.9,4.3,45.6,1,2.8,35.9,0.4,0.6,66.7,0.6,2.3,2.9,1,0.3,0.6,0.1,1.7,12.1,1,0,0.7
378,Garrett Temple,NOP,36,59,23,36,18.6,5.2,1.9,5,37.6,1,3.1,31.9,0.5,0.7,68.3,0.5,1.9,2.4,1.3,0.7,0.7,0.4,1.4,12.7,0,0,-5.5
379,Cody Zeller,POR,29,27,13,14,13.1,5.2,1.9,3.3,56.7,0,0.1,0,1.4,1.8,77.6,1.9,2.8,4.6,0.8,0.7,0.3,0.2,2.1,12.8,0,0,-1
380,Facundo Campazzo,DEN,31,65,38,27,18.2,5.1,1.6,4.6,36.1,0.9,3,30.1,0.9,1.2,76.9,0.4,1.4,1.8,3.4,1,1,0.4,1.9,15.3,2,0,-3.3
381,Trey Burke,DAL,29,42,24,18,10.5,5.1,2,5.1,39.1,0.6,2,31.7,0.5,0.5,87,0.1,0.7,0.8,1.4,0.6,0.3,0,0.9,8.3,0,0,-0.2
382,Wesley Matthews,MIL,35,49,33,16,20.5,5.1,1.8,4.5,39.5,1.1,3.2,33.8,0.4,0.6,78.6,0.6,1.3,1.9,0.7,0.4,0.5,0.2,1.8,10,0,0,2.8
383,DeAndre' Bembry,MIL,27,56,31,25,18.3,5.1,2.2,3.9,56.1,0.3,0.6,41.7,0.4,0.6,60,0.8,2.2,2.9,1.2,0.6,0.9,0.4,2,13.7,0,0,-0.5
384,David Nwaba,HOU,29,46,6,40,13.2,5.1,1.8,3.8,48.3,0.3,1.1,30.6,1,1.5,71.6,0.9,2.4,3.3,0.8,0.5,0.6,0.4,1.2,12.8,0,0,-2.5
385,Ignas Brazdeikis,ORL,23,42,9,33,12.8,5,1.9,4.5,43.1,0.6,2.1,31,0.5,0.8,65.6,0.5,1.2,1.7,0.9,0.4,0.2,0.1,1.1,8.9,0,0,-4.1
386,Jock Landale,SAS,26,54,24,30,10.9,4.9,1.9,3.8,49.5,0.5,1.6,32.6,0.6,0.8,82.9,1.2,1.4,2.6,0.8,0.6,0.2,0.3,1,10,1,0,-0.3
387,John Konchar,MEM,26,72,48,24,17.9,4.8,1.9,3.6,51.5,0.7,1.8,41.3,0.4,0.7,55.1,1.2,3.4,4.6,1.5,0.4,0.6,0.3,1.3,15,3,1,1.3
388,Rajon Rondo,CLE,36,39,16,23,17.9,4.8,1.7,4.5,38.6,0.8,2.3,35.2,0.5,0.7,73.1,0.4,2.4,2.8,4.4,1.7,0.8,0.2,1.4,15.7,1,0,-2.8
389,Josh Green,DAL,21,67,44,23,15.5,4.8,1.9,3.8,50.8,0.4,1.2,35.9,0.5,0.7,68.9,0.8,1.6,2.4,1.2,0.7,0.7,0.2,1.7,11.4,1,0,1
390,Xavier Tillman,MEM,23,53,35,18,13.2,4.8,1.8,4.1,45.4,0.2,0.9,20.4,0.9,1.3,64.8,1.2,1.8,3,1.2,0.6,0.9,0.3,1.2,13.1,0,0,-0.5
391,Brandon Goodwin,CLE,26,36,19,17,13.9,4.8,1.8,4.3,41.6,0.5,1.5,34.5,0.7,1.1,63.2,0.4,1.5,1.9,2.5,1,0.7,0,1.1,11.9,1,0,-1.5
392,David Duke Jr.,BKN,22,22,10,12,15.5,4.7,1.8,4.9,36.1,0.4,1.7,24.3,0.8,1,81,1.4,1.7,3,0.8,0.4,0.6,0.3,1.6,12,2,0,-0.5
393,Udoka Azubuike,UTA,22,17,11,6,11.5,4.7,2.2,2.9,75.5,0,0,0,0.4,0.6,54.5,1.1,3.1,4.2,0,0.7,0.1,0.6,1.5,11.1,1,0,0.2
394,Greg Brown III,POR,20,48,14,34,13.3,4.7,1.7,4,42.6,0.4,1.3,31.1,0.9,1.4,67.7,0.8,2,2.8,0.7,0.8,0.5,0.5,1.9,11.5,0,0,-5
395,Cameron McGriff,POR,24,3,0,3,15.3,4.7,1.7,4.7,35.7,0.7,2,33.3,0.7,0.7,100,2,3,5,1,0,0,0.3,2.3,13.2,0,0,2.7
396,Maurice Harkless,SAC,29,47,15,32,18.4,4.6,1.8,3.9,45.9,0.7,2.1,30.7,0.4,0.6,71.4,0.3,2.1,2.4,0.5,0.7,0.6,0.5,1.6,10.9,1,0,-1.9
397,James Bouknight,CHA,21,31,15,16,9.8,4.6,1.6,4.5,34.8,0.5,1.6,34.7,0.9,1,87.1,0.7,1,1.7,0.8,0.5,0.2,0,0.9,8.1,0,0,-1.6
398,Svi Mykhailiuk,TOR,25,56,29,27,12.8,4.6,1.6,4.2,38.9,0.7,2.4,30.6,0.6,0.7,86.5,0.4,1.3,1.6,0.8,0.6,0.5,0.1,1,8.8,0,0,-1.4
399,Romeo Langford,SAS,22,48,24,24,16.1,4.5,1.7,4,43.5,0.6,1.8,34.1,0.5,0.9,54.8,0.6,1.6,2.3,0.4,0.3,0.5,0.3,1,9.9,0,0,0.1
400,Marquese Chriss,DAL,24,34,24,10,10.2,4.5,1.8,3.9,46.3,0.2,0.7,32,0.6,1,66.7,1,2.1,3,0.5,0.5,0.4,0.4,1.9,10.6,0,0,-0.3
401,Louis King,SAC,23,10,2,8,10.4,4.5,1.5,4.7,31.9,0.8,2.7,29.6,0.7,1,70,0,1.2,1.2,0.9,0,0.2,0.1,1.4,8.2,0,0,-2.9
402,Khem Birch,TOR,29,55,34,21,18,4.5,1.8,3.6,48.5,0,0.3,0,1,1.3,74.6,2.2,2.1,4.3,1,0.5,0.5,0.5,1.9,13.8,0,0,0.4
403,Delon Wright,ATL,30,77,42,35,18.9,4.4,1.6,3.5,45.4,0.6,1.5,37.9,0.7,0.8,85.7,0.6,2.2,2.9,2.4,0.6,1.2,0.2,0.7,15.3,0,0,0.8
404,Jabari Parker,BOS,27,12,4,8,9.4,4.4,1.5,3.2,47.4,0.7,1.3,50,0.8,0.8,100,0.4,1.9,2.3,0.5,0.7,0.3,0.1,1.1,8.6,0,0,-0.6
405,Taj Gibson,NYK,37,52,24,28,18.2,4.4,1.7,3.2,51.8,0.3,0.7,39.5,0.8,1,80.8,1.7,2.7,4.4,0.6,0.5,0.4,0.8,2.6,13.7,0,0,0.8
406,Moses Moody,GSW,20,52,35,17,11.7,4.4,1.5,3.5,43.7,0.8,2.1,36.4,0.5,0.7,77.8,0.3,1.2,1.5,0.4,0.3,0.1,0.2,0.8,7.6,0,0,-0.8
407,Timothe Luwawu-Cabarrot,ATL,27,52,30,22,13.2,4.4,1.4,3.6,39.8,0.8,2.3,36.1,0.7,0.8,85.4,0.3,1.3,1.6,0.8,0.4,0.3,0.1,1.5,8.4,0,0,-1
408,Davon Reed,DEN,27,48,29,19,13.9,4.4,1.7,3.4,50.3,0.8,1.8,43,0.2,0.3,66.7,0.3,2,2.3,1.1,0.3,0.5,0.2,1.3,10.4,0,0,-0.5
409,Mamadi Diakite,OKC,25,13,4,9,14.4,4.3,1.9,3.6,53.2,0,0.4,0,0.5,0.8,54.5,1.3,3.2,4.5,0.2,0.5,0.4,0.7,2.5,12.7,0,0,-1.1
410,Trevelin Queen,HOU,25,10,1,9,7.4,4.3,1.5,3.3,45.5,0.9,2.4,37.5,0.4,0.4,100,0.7,0.9,1.6,0.4,0.7,0.5,0.1,0.6,7.9,0,0,0.8
411,Malachi Flynn,TOR,24,44,25,19,12.2,4.3,1.6,4.2,39.3,0.7,2,33.3,0.3,0.5,62.5,0.2,1.2,1.4,1.6,0.3,0.5,0.1,1,9.7,0,0,-0.6
412,DeAndre Jordan,PHI,33,48,26,22,13,4.3,1.9,3,64.3,0,0,0,0.5,0.8,55,1.7,3.8,5.5,0.4,0.8,0.3,0.7,1.5,13.7,0,0,-3.1
413,Yuta Watanabe,TOR,27,38,21,17,11.7,4.3,1.5,3.6,40.6,0.7,2.1,34.2,0.6,1.1,60,0.5,1.9,2.4,0.6,0.5,0.3,0.4,1,9.7,2,0,-1.4
414,Troy Brown Jr.,CHI,22,66,37,29,16,4.3,1.6,3.9,41.9,0.7,2,35.3,0.3,0.4,76.9,0.6,2.5,3.1,1,0.4,0.5,0.1,0.9,10.9,1,0,-0.7
415,Moses Brown,CLE,22,40,19,21,8.6,4.3,1.6,2.7,59.3,0,0,0,1.1,1.8,59.7,1,2.4,3.4,0,0.5,0.2,0.4,1.3,9.6,3,0,-1.2
416,Boban Marjanovic,DAL,33,23,15,8,5.6,4.3,1.8,3,60,0,0.2,25,0.6,1,59.1,0.3,1.3,1.7,0.1,0.7,0,0.1,1,6.2,0,0,1.5
417,Lindell Wigginton,MIL,24,19,11,8,10.5,4.2,1.4,3.2,42.6,0.5,1.4,34.6,1,1.8,54.3,0.2,1.2,1.3,1.2,0.6,0.3,0.1,0.9,7.9,0,0,-2.5
418,Rayjon Tucker,MIL,24,5,2,3,14.2,4.2,1.2,1.8,66.7,0.8,1,80,1,1.4,71.4,0.6,1,1.6,2,0.2,0.8,0,1,11.3,0,0,-0.4
419,Jevon Carter,MIL,26,66,39,27,13.7,4.2,1.5,3.8,38.7,1,2.6,38.8,0.2,0.3,83.3,0.2,1.5,1.7,1.5,0.5,0.4,0.2,1,9.6,0,0,-0.8
420,Sam Merrill,MEM,26,6,2,4,9.6,4.2,1.3,4,33.3,1.2,3.8,30.4,0.3,0.7,50,0.2,1,1.2,0.7,0.3,0,0,0.5,6.2,0,0,-1.5
421,James Ennis III,DEN,31,7,3,4,7.9,4.1,1.6,3.4,45.8,0.4,1.1,37.5,0.6,0.7,80,0.7,1,1.7,0.4,0.3,0.3,0.3,0.7,8.3,0,0,0
422,Frank Ntilikina,DAL,23,58,34,24,11.8,4.1,1.5,3.8,39.9,0.7,1.9,34.2,0.4,0.4,96,0.2,1.2,1.4,1.2,0.5,0.5,0.1,1.1,8.8,0,0,1.1
423,Vlatko Cancar,DEN,25,15,7,8,11.8,4.1,1.5,2.7,56.1,0.5,0.8,58.3,0.6,0.9,64.3,0.5,1.5,2.1,1.1,0.6,0.1,0.2,1.2,8.7,0,0,0.3
424,Santi Aldama,MEM,21,32,20,12,11.2,4.1,1.7,4.1,40.2,0.2,1.5,12.5,0.6,1,62.5,1,1.7,2.7,0.7,0.5,0.2,0.3,1.1,9.4,2,0,0.5
425,Anthony Gill,WAS,29,44,15,29,10.5,4.1,1.4,2.5,56.9,0.3,0.6,53.8,1,1.2,80.8,0.8,1.2,1.9,0.6,0.4,0.1,0.3,1.3,8,0,0,1.4
426,Juan Toscano-Anderson,GSW,29,73,51,22,13.6,4.1,1.6,3.2,48.9,0.4,1.2,32.2,0.5,1,57.1,0.4,2,2.4,1.7,0.9,0.7,0.2,1.6,11.3,0,0,0.6
427,Markus Howard,DEN,23,31,17,14,5.7,4.1,1.3,3.3,38.6,0.9,2.3,40,0.6,0.7,87,0.1,0.3,0.4,0.2,0.2,0.3,0,0.5,5.5,0,0,-0.4
428,Mychal Mulder,MIA,28,17,3,14,14.1,4.1,1.4,4.5,31.2,1,3.2,31.5,0.2,0.2,100,0.1,1.3,1.4,0.3,0.5,0.2,0.1,0.8,6.8,0,0,-3.2
429,Matt Thomas,CHI,27,40,23,17,11.5,4,1.4,3.4,41,0.9,2.3,38.5,0.4,0.5,80,0.1,1.2,1.3,0.5,0.2,0.2,0.1,0.5,6.9,0,0,0.8
430,Andre Iguodala,GSW,38,31,20,11,19.4,4,1.5,3.9,38,0.5,2.4,23,0.5,0.6,75,0.7,2.5,3.2,3.7,0.9,0.9,0.7,1.1,17.2,0,0,3.7
430,Gabe York,IND,28,2,0,2,10.7,4,1,3.5,28.6,0.5,3,16.7,1.5,2.5,60,0,1,1,2,0.5,1,0.5,2,12.2,0,0,-2
430,Mac McClung,LAL,23,2,2,0,12.2,4,1.5,3,50,0.5,1.5,33.3,0.5,0.5,100,0,1.5,1.5,0.5,1.5,0.5,0.5,2.5,8.1,0,0,3.5
430,Micah Potter,DET,24,3,2,1,10.3,4,1.7,3.7,45.5,0,0.7,0,0.7,0.7,100,1.3,1.7,3,0,0.3,0.3,0.3,1.3,9.3,0,0,-13.3
430,Scotty Hopson,OKC,32,1,0,1,17.7,4,2,4,50,0,1,0,0,0,0,0,1,1,1,2,0,0,1,4.7,0,0,-6
430,Trevor Ariza,LAL,37,24,8,16,19.3,4,1.4,4.1,33.3,0.8,3.1,27,0.4,0.8,55.6,0.4,3,3.4,1.1,0.5,0.5,0.3,0.8,11.7,0,0,-2.3
436,Kyle Guy,MIA,24,19,15,4,9.8,3.9,1.4,3.4,40,0.7,2.1,35,0.4,0.6,66.7,0.2,0.7,0.9,0.9,0.7,0.4,0.1,0.6,6.9,0,0,-2.5
437,Didi Louzada,POR,22,9,0,9,14.4,3.9,1.3,3.7,36.4,1,2.6,39.1,0.2,0.2,100,0.6,1.3,1.9,0.6,0.6,0.2,0.2,1.4,7.8,0,0,-9
438,Jamorko Pickett,DET,24,13,4,9,13.6,3.8,1.4,3.8,36,1,3,33.3,0.1,0.2,50,0.5,2,2.5,0.5,0.4,0,0.5,0.9,8.8,0,0,0
439,Admiral Schofield,ORL,25,38,10,28,12.3,3.8,1.4,3.4,41.9,0.7,2.1,32.9,0.3,0.4,80,0.4,1.9,2.3,0.7,0.6,0.1,0.1,1.5,7.8,0,0,-3.4
440,Jared Butler,UTA,21,42,31,11,8.6,3.8,1.5,3.6,40.4,0.7,2.1,31.8,0.3,0.4,68.8,0.1,1,1.1,1.5,0.8,0.4,0.2,1.1,8.4,0,0,-0.3
441,Malcolm Hill,CHI,26,19,8,11,11.2,3.8,1.3,2.7,46.2,0.7,1.9,36.1,0.6,0.7,78.6,0.6,1.3,1.8,0.4,0.2,0.4,0.2,1.3,8.1,0,0,-1.6
442,Aaron Nesmith,BOS,22,52,32,20,11,3.8,1.4,3.5,39.6,0.6,2.2,27,0.4,0.5,80.8,0.3,1.4,1.7,0.4,0.6,0.4,0.1,1.3,7.3,0,0,0.4
443,Jordan McLaughlin,MIN,26,62,36,26,14.5,3.8,1.4,3.2,44,0.4,1.4,31.8,0.5,0.6,75,0.4,1.2,1.5,2.9,0.6,0.9,0.2,0.9,12.6,1,0,0.6
444,Sandro Mamukelashvili,MIL,23,41,22,19,9.9,3.8,1.4,2.8,49.6,0.5,1.3,42.3,0.4,0.5,81.8,0.9,1.1,2,0.5,0.4,0.2,0.2,0.7,7.9,1,0,-3.5
445,Nathan Knight,MIN,24,37,22,15,7.2,3.7,1.2,2.4,51.1,0.1,0.4,30.8,1.2,1.6,73.3,0.9,1.4,2.3,0.6,0.5,0.2,0.2,1.1,8.1,1,0,0.6
446,Cheick Diallo,DET,25,3,0,3,10.2,3.7,1,2.7,37.5,0,0,0,1.7,2,83.3,1.3,2.7,4,0,0.3,0.3,0,2,9.1,0,0,-11
446,KZ Okpala,MIA,23,21,14,7,11.6,3.7,1.4,3.3,43.5,0.4,1.2,34.6,0.4,0.5,72.7,0.5,1.4,2,0.7,0.2,0.2,0.3,1.2,8.3,0,0,0.3
448,Enes Freedom,BOS,30,35,20,15,11.8,3.7,1.5,2.8,52.6,0.1,0.1,40,0.7,0.8,85.7,1.7,2.8,4.6,0.2,0.6,0.1,0.4,1.2,10.5,2,0,2
449,Brad Wanamaker,WAS,32,23,10,13,13.9,3.6,1.2,3.3,36.4,0.2,0.7,23.5,1,1.1,92,0.3,1.4,1.7,2.4,1,0.3,0.3,2,9.9,0,0,-1.9
450,Isaiah Joe,PHI,22,55,35,20,11.1,3.6,1.1,3.2,35,0.8,2.5,33.3,0.5,0.6,93.5,0.1,0.9,1,0.6,0.3,0.3,0.1,0.9,6.4,0,0,0.4
450,Tomas Satoransky,WAS,30,55,21,34,16.5,3.6,1.3,3.5,37.7,0.2,1,20.8,0.8,1,79.6,0.5,1.8,2.3,3.3,0.8,0.5,0.1,1.3,12.4,1,0,-3
452,Thanasis Antetokounmpo,MIL,29,48,26,22,9.9,3.6,1.5,2.7,54.7,0,0.3,14.3,0.6,1,63,0.8,1.3,2.1,0.5,0.5,0.3,0.3,1.4,8,0,0,-2.4
453,Tony Snell,NOP,30,53,19,34,15.5,3.5,1.3,3.2,40.4,0.8,2.4,35.2,0.1,0.1,100,0.3,1.6,1.9,0.5,0.4,0.3,0.2,1.3,7.7,0,0,-2.2
454,Jarrett Culver,MEM,23,37,28,9,9.1,3.5,1.4,3.6,37.8,0.3,1.3,25.5,0.4,0.9,47.1,0.4,0.9,1.3,0.9,0.5,0.5,0.1,1.1,7.9,0,0,-0.5
455,Elijah Hughes,POR,24,36,15,21,12.1,3.5,1.3,4,32.6,0.7,2.6,26.3,0.2,0.3,77.8,0.2,1.4,1.6,0.6,0.5,0.4,0.2,1.1,7.7,0,0,-6.4
455,Gorgui Dieng,ATL,32,44,23,21,8.4,3.5,1.2,2.5,47.3,0.7,1.5,42.6,0.4,0.6,73.1,0.7,2,2.8,0.8,0.5,0.3,0.3,1.2,9.1,0,0,-1.4
457,Paul Millsap,PHI,37,33,22,11,11.4,3.5,1.4,3.5,39.1,0.2,1.1,22.9,0.5,0.7,70.8,1.2,2.2,3.5,0.9,0.6,0.3,0.4,2,10.5,0,0,-0.7
458,Alfonzo McKinnie,CHI,29,17,8,9,12.1,3.5,1.4,3.6,39.3,0.5,1.6,33.3,0.1,0.5,25,0.8,1.2,1.9,0.3,0.4,0.1,0.2,1.5,6.7,0,0,-3.2
459,Paul Watson,OKC,27,9,2,7,17.4,3.4,1.3,3.9,34.3,0.7,2.9,23.1,0.1,0.2,50,0.3,2.7,3,0.9,0.4,0.3,0.3,1.1,9.9,0,0,-6.2
460,Nerlens Noel,NYK,28,25,10,15,22.5,3.4,1.3,2.4,53.3,0,0.1,0,0.8,1.2,70,1.9,3.7,5.6,0.9,0.8,1.2,1.2,2.7,18.1,0,0,-2.7
461,Kent Bazemore,LAL,32,39,16,23,14,3.4,1.2,3.6,32.4,0.7,2.1,36.3,0.3,0.4,76.5,0.3,1.4,1.8,0.9,0.5,0.6,0.2,1.8,8.9,0,0,-3
462,Tyler Cook,CHI,24,20,13,7,10,3.4,1.2,1.9,60.5,0,0,0,1.1,1.6,65.6,0.8,1.9,2.7,0.2,0.4,0.2,0.2,1.4,7.6,0,0,-1.4
463,Tremont Waters,WAS,24,3,0,3,16.8,3.3,1.3,4.7,28.6,0.7,3,22.2,0,0,0,0,1.3,1.3,2.3,1.3,1.7,0,1.3,12.1,0,0,-6.3
464,Killian Tillie,MEM,24,36,27,9,12.8,3.3,1.2,3.5,33.9,0.8,2.4,31.4,0.1,0.2,62.5,0.6,1.1,1.7,0.6,0.4,0.6,0.4,1.6,9,0,0,0.8
465,Juancho Hernangomez,UTA,26,40,20,20,11.1,3.3,1.1,2.7,41.5,0.6,1.7,34.8,0.5,0.9,55.9,0.7,1.8,2.5,0.5,0.4,0.4,0.3,0.6,8.4,0,0,-0.1
466,Semi Ojeleye,LAC,27,30,14,16,13.5,3.3,1,3.3,30.3,0.5,1.7,30,0.8,1,79.3,0.9,1.6,2.5,0.3,0.3,0.2,0.2,1,7.7,0,0,-4.8
467,Sterling Brown,DAL,27,49,31,18,12.8,3.3,1.2,3.2,38.1,0.6,1.9,30.4,0.3,0.3,93.3,0.5,2.5,3,0.7,0.5,0.3,0.1,1.1,8.8,2,0,0.7
468,Gabriel Lundberg,PHX,27,4,1,3,11.1,3.3,1.3,4.8,26.3,0.8,2,37.5,0,0,0,0.5,1.3,1.8,2.8,0.8,0.8,0,1.8,11,0,0,4.8
468,Tim Frazier,CLE,31,12,1,11,17.3,3.3,1.2,3.8,31.1,0.5,1.4,35.3,0.4,0.8,55.6,0.4,1.2,1.6,2.8,1.3,0.3,0.1,2.3,9.2,0,0,-6.7
